concept,n_concept,n_concept_list,category,concept_eng,list,exemplar,count,avg_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability,outliers,exemplar_string,classif,llama3.1,llama3.2,mistral,llava,idefics2,nemo,mixtral,llama3.1-70b
automobile,9,10,VEHICLES,car,1,AUTOMOBILE_familiare,4,3.25,0.125,1,6,0.03125,0.0454146105474022,0.0592905289341197,False,automobile familiare,many_exemplars,6.210412502288818,6.521902084350586,8.386127471923828,6.969381809234619,5.036700248718262,7.914436340332031,10.30812644958496,5.96580171585083
bagno,10,10,HOUSING BUILDINGS,bathroom,3,BAGNO_pubblico,12,1.333333333333333,0.375,1,2,0.25,0.3514151844741178,0.2625323554653505,False,bagno pubblico,medium_exemplars,5.961586952209473,6.121605396270752,7.8762006759643555,6.591500759124756,5.173745632171631,7.295604228973389,9.001629829406738,5.750530242919922
bagno,10,10,HOUSING BUILDINGS,bathroom,3,BAGNO_turco,13,2.615384615384615,0.40625,1,6,0.1875,0.3138554025777685,0.2513629567375135,False,bagno turco,medium_exemplars,6.113966941833496,6.303976058959961,8.065682411193848,6.993020534515381,5.421772480010986,7.306839942932129,9.02068042755127,5.692948341369629
bagno,10,10,HOUSING BUILDINGS,bathroom,3,BAGNO_giapponese,4,1.25,0.125,1,2,0.09375,0.1082674693862785,0.0968830888663376,False,bagno giapponese,medium_exemplars,5.810831546783447,5.938901901245117,7.30841588973999,6.478562355041504,4.85505485534668,7.025032043457031,7.751320838928223,5.7005295753479
bagno,10,10,HOUSING BUILDINGS,bathroom,3,BAGNO_chimico,5,3.0,0.15625,1,5,0.03125,0.0674304229275534,0.0674304229275534,False,bagno chimico,medium_exemplars,6.222511291503906,6.332597732543945,7.893100261688232,6.995793342590332,5.2882490158081055,7.589958190917969,8.403477668762207,6.0813164710998535
bagno,10,10,HOUSING BUILDINGS,bathroom,3,BAGNO_di lusso,5,4.0,0.15625,1,7,0.03125,0.0508379469141507,0.0655396786519205,False,bagno di lusso,medium_exemplars,5.841648578643799,6.035904407501221,7.953511714935303,6.71317195892334,5.354287624359131,7.298027038574219,9.01186466217041,5.850587368011475
bagno,10,10,HOUSING BUILDINGS,bathroom,3,BAGNO_zen,4,3.0,0.125,2,5,0.0,0.0372346648232155,0.0481970422098677,False,bagno zen,medium_exemplars,6.429348945617676,6.441627502441406,8.43765640258789,7.421979904174805,5.945746898651123,8.185956001281738,9.422592163085938,6.150271415710449
bagno,10,10,HOUSING BUILDINGS,bathroom,3,BAGNO_privato,4,1.75,0.125,1,2,0.03125,0.0748024081588354,0.0406492665990128,False,bagno privato,medium_exemplars,6.110413551330566,6.217161178588867,8.159056663513184,6.996286869049072,5.483888626098633,7.805902481079102,8.899053573608398,5.922853946685791
bagno,10,10,HOUSING BUILDINGS,bathroom,3,BAGNO_sauna,4,4.0,0.125,2,6,0.0,0.0233933632719211,0.0402774673881614,False,sauna,medium_exemplars,6.169341087341309,6.380451679229736,8.31137752532959,7.3918375968933105,5.544804573059082,8.334050178527832,10.069052696228027,5.98282527923584
bagno,10,10,HOUSING BUILDINGS,bathroom,3,BAGNO_delle donne,4,4.25,0.125,2,6,0.0,0.0197822307820497,0.0356855771373877,False,bagno delle donne,medium_exemplars,6.127537250518799,6.280877113342285,8.233301162719727,6.618416786193848,5.295006275177002,6.991837501525879,8.395355224609375,5.990245819091797
balcone,11,14,HOUSING BUILDINGS,balcony,2,BALCONE_a incasso,11,1.454545454545455,0.34375,1,4,0.25,0.3153326023147726,0.2821680276388946,False,balcone a incasso,medium_exemplars,6.723352432250977,6.730646133422852,9.22457790374756,7.515842437744141,5.888840198516846,8.503849029541016,10.198579788208008,6.212130546569824
balcone,11,14,HOUSING BUILDINGS,balcony,2,BALCONE_terrazzo,9,1.777777777777778,0.28125,1,5,0.15625,0.236470202177875,0.2121366703169897,False,terrazzo,medium_exemplars,6.446346282958984,6.469559669494629,9.148771286010742,7.43666934967041,5.736464977264404,8.172717094421387,10.00739574432373,6.190818309783936
balcone,11,14,HOUSING BUILDINGS,balcony,2,BALCONE_aggettante,11,1.909090909090909,0.34375,1,3,0.09375,0.282180278313558,0.1593855719912477,False,balcone aggettante,medium_exemplars,6.407337665557861,6.60601282119751,8.118988037109375,6.635961532592773,5.294049263000488,7.609566211700439,9.07646369934082,5.979642391204834
balcone,11,14,HOUSING BUILDINGS,balcony,2,BALCONE_esterno,5,2.0,0.15625,1,4,0.0625,0.1032369621683378,0.0946680276388946,False,balcone esterno,medium_exemplars,6.376233577728272,6.574039936065674,8.219911575317383,6.288777828216553,5.078487396240234,7.585221290588379,9.380483627319336,5.970312118530273
balcone,11,14,HOUSING BUILDINGS,balcony,2,BALCONE_coperto,4,2.0,0.125,1,3,0.03125,0.067029160128766,0.0541728869525284,False,balcone coperto,medium_exemplars,6.36515474319458,6.618808746337891,7.984078884124756,6.56944751739502,5.120644092559815,7.74916410446167,9.177349090576172,6.081618309020996
balcone,11,14,HOUSING BUILDINGS,balcony,2,BALCONE_a veranda,4,3.0,0.125,3,3,0.0,0.0269768854248362,0.0125323554653504,False,balcone a veranda,medium_exemplars,6.422453880310059,6.613694667816162,8.721505165100098,6.933554172515869,5.264066696166992,7.72629976272583,10.680619239807127,6.1053080558776855
basilico,12,11,PLANTS,basil,3,BASILICO_genovese,10,1.2,0.3125,1,2,0.25,0.2984053817724552,0.2562661777326752,False,basilico genovese,few_exemplars,5.761354446411133,6.072070598602295,6.656198978424072,5.97721004486084,4.472769260406494,6.5708489418029785,7.572190284729004,5.394960403442383
basilico,12,11,PLANTS,basil,3,BASILICO_verde,5,1.4,0.15625,1,3,0.125,0.1348948990430954,0.1281330888663376,False,basilico verde,few_exemplars,6.153702259063721,6.259232044219971,7.240603446960449,6.2511725425720215,4.690115928649902,7.804053783416748,7.831604957580566,5.744528293609619
basilico,12,11,PLANTS,basil,3,BASILICO_viola,8,2.625,0.25,2,5,0.0,0.155048367083855,0.1142081596355449,False,basilico viola,few_exemplars,6.1258544921875,6.326837539672852,7.355716705322266,6.594186305999756,4.855721950531006,7.95958137512207,8.187189102172852,5.720546722412109
basilico,12,11,PLANTS,basil,3,BASILICO_greco,5,2.8,0.15625,1,5,0.03125,0.0717574141027458,0.0717574141027458,False,basilico greco,few_exemplars,5.969025611877441,6.206429481506348,6.955538272857666,6.222081184387207,4.682713508605957,7.844379901885986,8.38648796081543,5.589064598083496
basilico,12,11,PLANTS,basil,3,BASILICO_limone,6,2.833333333333333,0.1875,1,4,0.03125,0.0889267099186816,0.0613599742911738,False,basilico limone,few_exemplars,6.034961700439453,6.197822093963623,7.227542877197266,6.351409435272217,4.767414093017578,7.349558353424072,8.097230911254883,5.677960395812988
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_di vetro,16,3.4375,0.5,1,12,0.15625,0.3738419520080867,0.3465027638560275,False,bicchiere di vetro,many_exemplars,5.5432634353637695,5.914677143096924,6.197163105010986,5.231188774108887,3.906964302062988,5.82072114944458,7.482757091522217,5.285552024841309
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_di plastica,15,3.8,0.46875,1,11,0.0625,0.3199488500944858,0.283470590864066,False,bicchiere di plastica,many_exemplars,5.442612171173096,5.904345989227295,6.672704219818115,5.433337688446045,3.967367172241211,5.915316104888916,7.677656173706055,5.248629093170166
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_calice,13,2.230769230769231,0.40625,1,6,0.1875,0.3340002492354652,0.2796864152662353,False,calice,many_exemplars,6.360401630401611,6.487181186676025,8.920793533325195,6.686674118041992,5.203699588775635,7.683586120605469,8.882163047790527,6.008139133453369
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_flute,14,2.857142857142857,0.4375,1,6,0.09375,0.3257954050802458,0.2292495185376789,False,flute,many_exemplars,6.288379669189453,6.458786964416504,8.296993255615234,6.613059997558594,4.946451187133789,8.447941780090332,9.16513729095459,5.891631603240967
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_da vino,10,2.9,0.3125,1,7,0.125,0.2178925371556441,0.1951187556956745,False,bicchiere da vino,many_exemplars,5.495248317718506,5.992427349090576,6.484539985656738,5.444772243499756,4.034771919250488,5.998692989349365,7.667302131652832,5.23207950592041
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_da acqua,7,2.857142857142857,0.21875,1,7,0.09375,0.1440789576094836,0.1440789576094836,False,bicchiere da acqua,many_exemplars,5.656028747558594,6.077919006347656,6.64379358291626,5.439304351806641,4.118500709533691,6.171170234680176,7.484261035919189,5.259281158447266
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_di carta,8,5.125,0.25,1,10,0.03125,0.1015526725157113,0.1165873373701494,False,bicchiere di carta,many_exemplars,5.647364139556885,6.047143459320068,6.805413722991943,5.526782035827637,4.104489326477051,6.215929985046387,8.173332214355469,5.390990734100342
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_da champagne,6,4.0,0.1875,1,8,0.0625,0.0842984490367154,0.0962713053637168,False,bicchiere da champagne,many_exemplars,5.755176544189453,6.260252475738525,6.498864650726318,5.363487243652344,4.156500816345215,6.412705421447754,7.390954494476318,5.376643180847168
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_da cocktail,7,3.714285714285714,0.21875,2,6,0.0,0.0943538761602218,0.0828657840986819,False,bicchiere da cocktail,many_exemplars,5.692327499389648,6.160763740539551,6.434624195098877,5.430821895599365,3.9258952140808105,5.856322765350342,7.768472671508789,5.3819780349731445
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_boccale,7,4.857142857142857,0.21875,1,7,0.03125,0.0711220753741102,0.0711220753741102,False,boccale,many_exemplars,6.253040790557861,6.391384124755859,8.157023429870605,6.541388034820557,5.015446662902832,7.039785385131836,9.007829666137695,5.758654594421387
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_coppa,7,5.714285714285714,0.21875,4,9,0.0,0.0446166562481825,0.0641995952725575,False,coppa,many_exemplars,6.082250118255615,6.231694221496582,8.400437355041504,6.45903205871582,4.911253929138184,8.253249168395996,9.606630325317385,5.814427375793457
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_di cristallo,6,3.166666666666667,0.1875,1,4,0.03125,0.0797429294171343,0.0541377093114309,False,bicchiere di cristallo,many_exemplars,5.631162643432617,5.933690071105957,6.723395824432373,5.559830665588379,4.074331760406494,6.111562728881836,8.244513511657715,5.417348384857178
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_tumbler,4,3.5,0.125,2,6,0.0,0.0286820799336807,0.0477681428562111,False,tumbler,many_exemplars,5.906016826629639,6.137195587158203,7.928857803344727,6.169332027435303,4.466553211212158,7.130012512207031,8.4602632522583,5.644868850708008
bicchiere,13,9,KITCHENWARE,glass,7,BICCHIERE_da shot,4,7.5,0.125,5,10,0.0,0.0022309576293894,0.0271300402336664,False,bicchiere da shot,many_exemplars,5.855628490447998,6.324386596679688,6.796459674835205,5.553040027618408,4.27363395690918,6.403347969055176,8.15334701538086,5.386509418487549
bicicletta,14,4,VEHICLES,bicycle,6,BICICLETTA_elettrica,16,2.3125,0.5,1,7,0.25,0.4231151438427167,0.3605583474936938,False,bicicletta elettrica,medium_exemplars,5.07831621170044,5.426114559173584,6.077937602996826,5.274839401245117,3.6459248065948486,5.5568156242370605,6.451932907104492,4.815769195556641
bicicletta,14,4,VEHICLES,bicycle,6,BICICLETTA_mountain bike,18,2.166666666666667,0.5625,1,5,0.1875,0.4856539935787166,0.3412877558079265,False,mountain bike,medium_exemplars,5.898602485656738,5.9937825202941895,7.384110450744629,6.510656833648682,4.2858991622924805,7.056826591491699,8.085797309875488,5.681089878082275
bicicletta,14,4,VEHICLES,bicycle,6,BICICLETTA_da corsa,18,2.666666666666667,0.5625,1,6,0.1875,0.4591061590804168,0.3279625631035202,False,bicicletta da corsa,medium_exemplars,5.344297885894775,5.712639808654785,6.085252285003662,5.3839545249938965,4.006728172302246,5.744773387908936,6.699326992034912,4.982387542724609
bicicletta,14,4,VEHICLES,bicycle,6,BICICLETTA_da città,9,2.888888888888889,0.28125,1,7,0.03125,0.1789448298394657,0.158511134956221,False,bicicletta da città,medium_exemplars,5.253164291381836,5.614111423492432,6.660338878631592,5.660133361816406,4.248441219329834,6.570046901702881,6.932362079620361,5.027588844299316
bicicletta,14,4,VEHICLES,bicycle,6,BICICLETTA_tandem,8,3.5,0.25,1,6,0.09375,0.1375582665020842,0.1207028818647513,False,tandem,medium_exemplars,5.676441192626953,5.979091167449951,7.508185863494873,6.1580681800842285,4.263728618621826,7.053275108337402,8.100385665893555,5.4708333015441895
bicicletta,14,4,VEHICLES,bicycle,6,BICICLETTA_triciclo,4,3.0,0.125,1,5,0.03125,0.0503560629470655,0.057535523884458,False,triciclo,medium_exemplars,5.562174320220947,5.774980545043945,7.523053169250488,6.156790256500244,4.433424472808838,6.746467590332031,7.745725154876709,5.296162128448486
bicicletta,14,4,VEHICLES,bicycle,6,BICICLETTA_bmx,5,4.0,0.15625,2,6,0.0,0.0379434272870465,0.0481392971712787,False,bmx,medium_exemplars,5.950343132019043,6.180322647094727,7.898138999938965,6.702250957489014,4.556358814239502,7.656787872314453,8.877713203430176,5.521362781524658
bicicletta,14,4,VEHICLES,bicycle,6,BICICLETTA_pieghevole,5,5.4,0.15625,4,7,0.0,0.0145891410968859,0.0311131952278816,False,bicicletta pieghevole,medium_exemplars,5.199334621429443,5.585737705230713,6.10452938079834,5.457998275756836,3.8311033248901367,5.299281597137451,6.318914890289307,4.886974811553955
bicicletta,14,4,VEHICLES,bicycle,6,BICICLETTA_graziella,4,3.5,0.125,3,4,0.0,0.0197546204450933,0.0197546204450933,False,graziella,medium_exemplars,5.813542366027832,5.944643020629883,8.673130989074707,7.212922096252441,5.020243644714356,7.335071086883545,8.517924308776855,5.592790603637695
bocca,15,5,BODY PARTS,mouth,5,BOCCA_carnosa,13,2.076923076923077,0.40625,1,7,0.15625,0.3422410792310262,0.3016978706639626,False,bocca carnosa,medium_exemplars,6.219165802001953,6.3522629737854,8.124096870422363,6.574263095855713,5.204380035400391,8.491257667541504,8.98801326751709,5.8258256912231445
bocca,15,5,BODY PARTS,mouth,5,BOCCA_sottile,11,2.272727272727273,0.34375,1,6,0.09375,0.2672460022784243,0.2204285985445769,False,bocca sottile,medium_exemplars,5.927812576293945,6.009476184844971,7.487064361572266,6.062619209289551,4.71418046951294,7.887738704681396,8.628853797912598,5.607301235198975
bocca,15,5,BODY PARTS,mouth,5,BOCCA_larga,9,3.555555555555556,0.28125,1,12,0.0625,0.1748180201902799,0.1924936047632956,False,bocca larga,medium_exemplars,6.14886474609375,6.16610860824585,7.430854797363281,6.131272315979004,5.047677516937256,8.057318687438965,8.481542587280273,5.682804107666016
bocca,15,5,BODY PARTS,mouth,5,BOCCA_grande,9,2.0,0.28125,1,5,0.125,0.2228047293280923,0.1907815693600851,False,bocca grande,medium_exemplars,6.107797622680664,6.199148178100586,7.953987598419189,6.484719276428223,5.034034252166748,8.710114479064941,8.666613578796387,5.7340192794799805
bocca,15,5,BODY PARTS,mouth,5,BOCCA_piccola,10,2.5,0.3125,1,6,0.09375,0.2270728330519785,0.1888352004835114,False,bocca piccola,medium_exemplars,6.039520263671875,6.169559955596924,7.666138648986816,6.001434803009033,5.052172183990479,8.304718971252441,8.815751075744629,5.725080966949463
bocca,15,5,BODY PARTS,mouth,5,BOCCA_a cuore,7,3.428571428571428,0.21875,1,13,0.125,0.1497264882963937,0.1670171680851127,False,bocca a cuore,medium_exemplars,6.067013740539551,6.183189868927002,7.7656474113464355,6.520534515380859,5.0256524085998535,8.418987274169922,9.278204917907717,5.739745616912842
bocca,15,5,BODY PARTS,mouth,5,BOCCA_aperta,4,1.0,0.125,1,1,0.125,0.125,0.125,False,bocca aperta,medium_exemplars,6.101221084594727,6.185603141784668,6.950171947479248,5.877754211425781,4.513525009155273,7.60491418838501,8.943402290344238,5.735546588897705
bocca,15,5,BODY PARTS,mouth,5,BOCCA_stretta,4,3.75,0.125,2,6,0.0,0.0250709474438093,0.0431762526054375,False,bocca stretta,medium_exemplars,5.912071228027344,6.045637130737305,7.742831230163574,6.397536277770996,4.995018005371094,8.372167587280273,9.611639022827148,5.577220439910889
braccio,16,11,BODY PARTS,arm,6,BRACCIO_meccanico,12,1.5,0.375,1,4,0.28125,0.34386282248411,0.3056447796088251,False,braccio meccanico,medium_exemplars,5.593184471130371,5.9118428230285645,7.01549243927002,5.579389572143555,4.61452579498291,7.749814033508301,8.225281715393066,5.421052932739258
braccio,16,11,BODY PARTS,arm,6,BRACCIO_muscoloso,5,1.2,0.15625,1,2,0.125,0.1425845271502174,0.1281330888663376,False,braccio muscoloso,medium_exemplars,5.80980396270752,6.185690402984619,7.479717254638672,6.001164436340332,4.748963356018066,7.786544799804687,9.38925552368164,5.749723434448242
braccio,16,11,BODY PARTS,arm,6,BRACCIO_umano,8,1.75,0.25,1,2,0.0625,0.1974909064903621,0.0812985331980257,False,braccio umano,medium_exemplars,5.829132556915283,6.082980155944824,7.506271362304687,6.032524585723877,4.952132225036621,8.249642372131348,8.470643997192383,5.699072360992432
braccio,16,11,BODY PARTS,arm,6,BRACCIO_lungo,4,3.25,0.125,1,6,0.0625,0.0646316725294336,0.0705961334321789,False,braccio lungo,medium_exemplars,5.897828578948975,6.05964994430542,7.280770301818848,5.883543491363525,4.656459808349609,8.423219680786133,8.324376106262207,5.807304859161377
braccio,16,11,BODY PARTS,arm,6,BRACCIO_corto,4,4.0,0.125,2,7,0.0,0.0308045633340262,0.0524764143596621,False,braccio corto,medium_exemplars,5.999626159667969,6.231406211853027,7.653435707092285,5.96603536605835,5.184390544891357,8.380242347717285,9.141998291015623,5.7441840171813965
braccio,16,11,BODY PARTS,arm,6,BRACCIO_robotico,4,2.25,0.125,1,3,0.03125,0.0592559120986966,0.0474110767757706,False,braccio robotico,medium_exemplars,5.940371513366699,6.226485729217529,7.948006629943848,5.808108329772949,4.575697422027588,7.884973526000977,8.442591667175293,5.638175964355469
cactus,17,13,PLANTS,cactus,12,CACTUS_fico d'india,13,1.846153846153846,0.40625,1,4,0.25,0.3535675964574457,0.2842720898313718,False,fico d' india,few_exemplars,6.262628555297852,6.582296371459961,8.169994354248047,7.026553153991699,5.345400810241699,8.515189170837402,8.685938835144043,5.908758163452148
cactus,17,13,PLANTS,cactus,12,CACTUS_del deserto,4,2.5,0.125,1,4,0.03125,0.0556447796088251,0.0556447796088251,False,cactus del deserto,few_exemplars,6.203464984893799,6.546566963195801,7.171969413757324,6.255787372589111,4.761346817016602,7.820735931396484,8.510385513305664,6.054487705230713
calza,18,12,CLOTHES,sock,11,CALZA_a rete,13,1.846153846153846,0.40625,1,4,0.25,0.3535675964574457,0.2842720898313718,False,calza a rete,many_exemplars,6.498758792877197,6.651334285736084,8.438931465148926,7.354052066802978,5.597711563110352,8.058195114135742,9.686684608459473,5.967650890350342
