concept	n_concept	n_concept_list	category	concept_eng	list	exemplar	count	avg_rank_order	dominance	min_rank	max_rank	first_occur	availability_montefinese	availability	outliers	exemplar_string
CAMERA	19	1	HOUSING BUILDINGS	bedroom	4	CAMERA_degli ospiti	5	4.2	0.15625	2	6	0.0	0.04182815188575843	0.05068445014269937	False	camera degli ospiti
CAMERA	19	1	HOUSING BUILDINGS	bedroom	4	CAMERA_doppia	5	3.8	0.15625	2	7	0.0	0.0439342842411259	0.06336247875054775	False	camera doppia
CAMERA	19	1	HOUSING BUILDINGS	bedroom	4	CAMERA_foto	4	5.25	0.125	2	9	0.0	0.0216436024148054	0.04972729159605124	False	fotocamera
CAMERA	19	1	HOUSING BUILDINGS	bedroom	4	CAMERA_matrimoniale	6	3.333333333333333	0.1875	1	6	0.0625	0.0952867919201116	0.0952867919201116	False	camera matrimoniale
CAMERA	19	1	HOUSING BUILDINGS	bedroom	4	CAMERA_oscura	6	3.333333333333333	0.1875	1	7	0.03125	0.08840675517165643	0.09677199108964396	False	camera oscura
CAMERA	19	1	HOUSING BUILDINGS	bedroom	4	CAMERA_salotto	8	3.5	0.25	2	5	0.0	0.1144726841442594	0.06710603674955046	False	camera salotto
CAMERA	19	1	HOUSING BUILDINGS	bedroom	4	CAMERA_singola	7	3.0	0.21875	1	6	0.03125	0.1173757065587984	0.10660758656142	False	camera singola
CAMERA	19	1	HOUSING BUILDINGS	bedroom	4	CAMERA_soggiorno	7	3.0	0.21875	2	4	0.0	0.1059413103821418	0.05553378057385937	False	soggiorno
CAMERA	19	1	HOUSING BUILDINGS	bedroom	4	CAMERA_video	4	5.75	0.125	4	8	0.0	0.005410688613469876	0.02923513085359281	False	videocamera
CAMICIA	20	10	CLOTHES	shirt	6	CAMICIA_a maniche corte	9	3.0	0.28125	2	7	0.0	0.1696730873151452	0.1464011746856826	False	camicia a maniche corte
CAMICIA	20	10	CLOTHES	shirt	6	CAMICIA_a maniche lunghe	9	2.666666666666667	0.28125	1	7	0.15625	0.2013902983421686	0.1890677859956238	False	camicia a maniche lunghe
CAMICIA	20	10	CLOTHES	shirt	6	CAMICIA_blusa	7	2.571428571428572	0.21875	1	4	0.03125	0.1294559236781426	0.08781280724771975	False	camicia blusa
CAMICIA	20	10	CLOTHES	shirt	6	CAMICIA_coreana	10	2.9	0.3125	1	9	0.09375	0.220367189044095	0.213735855580561	False	camicia coreana
CAMICIA	20	10	CLOTHES	shirt	6	CAMICIA_di cotone	5	4.4	0.15625	1	12	0.03125	0.06435330175654527	0.0969959113504476	False	camicia di cotone
CAMICIA	20	10	CLOTHES	shirt	6	CAMICIA_di lino	4	3.0	0.125	1	5	0.03125	0.0461939474068676	0.05417288695252845	False	camicia di lino
CAMICIA	20	10	CLOTHES	shirt	6	CAMICIA_di seta	5	5.4	0.15625	2	11	0.0	0.03058280914540749	0.0692056673042907	False	camicia di seta
CAMICIA	20	10	CLOTHES	shirt	6	CAMICIA_elegante	4	3.5	0.125	1	8	0.03125	0.05265761796018616	0.07307939091258882	False	camicia elegante
CAMICIA	20	10	CLOTHES	shirt	6	CAMICIA_hawaiana	11	3.0	0.34375	1	10	0.0625	0.2406170999157877	0.233195265426418	False	camicia hawaiana
CAMICIA	20	10	CLOTHES	shirt	6	CAMICIA_safari	5	3.8	0.15625	1	6	0.03125	0.05456580680517691	0.06242361780045737	False	camicia safari
CAMION	21	9	VEHICLES	truck	9	CAMION_autoarticolato	5	2.0	0.15625	1	3	0.03125	0.09389848049374752	0.06406778599562386	False	camion autoarticolato
CAMION	21	9	VEHICLES	truck	9	CAMION_autocarro	6	1.166666666666667	0.1875	1	2	0.15625	0.1759776139220914	0.1593830888663376	False	autocarro
CAMION	21	9	VEHICLES	truck	9	CAMION_autotreno	8	2.25	0.25	1	4	0.0625	0.1740527316286296	0.1226739397375912	False	autotreno
CAMION	21	9	VEHICLES	truck	9	CAMION_cino	4	2.0	0.125	1	3	0.03125	0.06702916012876603	0.05417288695252845	False	camioncino
CAMION	21	9	VEHICLES	truck	9	CAMION_con rimorchio	7	2.0	0.21875	1	3	0.0625	0.1554335949782302	0.09845087486196148	False	camion con rimorchio
CAMION	21	9	VEHICLES	truck	9	CAMION_da trasporto	5	2.4	0.15625	1	5	0.0625	0.0931125150596504	0.0931125150596504	False	camion da trasporto
CAMION	21	9	VEHICLES	truck	9	CAMION_furgone	9	2.0	0.28125	1	4	0.09375	0.2182923948213453	0.1616971877676606	False	furgone
CAMION	21	9	VEHICLES	truck	9	CAMION_tir	8	2.375	0.25	1	5	0.09375	0.173237754781059	0.1441523131458412	False	tir
CANDELABRO	22	4	FURNISHINGS/FITTINGS	candelabrum	8	CANDELABRO_a due bracci	5	2.0	0.15625	1	3	0.0625	0.0998743252364082	0.07866107677577065	False	candelabro a due bracci
CANDELABRO	22	4	FURNISHINGS/FITTINGS	candelabrum	8	CANDELABRO_a tre bracci	10	1.5	0.3125	1	3	0.1875	0.27885272053498	0.2203177859956238	False	candelabro a tre bracci
CANDELABRO	22	4	FURNISHINGS/FITTINGS	candelabrum	8	CANDELABRO_da tavolo	4	2.25	0.125	1	4	0.03125	0.06341802763889459	0.06341802763889459	False	candelabro da tavolo
CANDELABRO	22	4	FURNISHINGS/FITTINGS	candelabrum	8	CANDELABRO_ebraico	11	1.727272727272727	0.34375	1	3	0.1875	0.2963411919227327	0.2166890646852037	False	candelabro ebraico
CANDELABRO	22	4	FURNISHINGS/FITTINGS	candelabrum	8	CANDELABRO_in oro	4	3.5	0.125	2	6	0.0	0.03284419547387874	0.05045014649363788	False	candelabro in oro
CANE	23	13	ANIMALS	dog	6	CANE_alano	7	10.42857142857143	0.21875	6	20	0.0	0.0137962554489417	0.07913555511863316	False	alano
CANE	23	13	ANIMALS	dog	6	CANE_barboncino	11	6.909090909090909	0.34375	2	14	0.0	0.1220493357629337	0.1482289105257132	False	barboncino
CANE	23	13	ANIMALS	dog	6	CANE_bassotto	15	6.266666666666667	0.46875	1	15	0.125	0.2474929836798518	0.2474929836798518	False	bassotto
CANE	23	13	ANIMALS	dog	6	CANE_beagle	6	8.833333333333334	0.1875	1	17	0.03125	0.03883356538664694	0.07929633479464304	False	beagle
CANE	23	13	ANIMALS	dog	6	CANE_bulldog	11	7.909090909090909	0.34375	1	22	0.03125	0.1275920648865639	0.1908237205948926	False	bulldog
CANE	23	13	ANIMALS	dog	6	CANE_carlino	9	7.444444444444445	0.28125	1	19	0.03125	0.1107659788588244	0.1574892816750565	False	carlino
CANE	23	13	ANIMALS	dog	6	CANE_cavalier king	4	10.5	0.125	3	20	0.0	0.01348877402224186	0.05727860423185495	False	cavalier king
CANE	23	13	ANIMALS	dog	6	CANE_chihuahua	19	8.210526315789474	0.59375	2	16	0.0	0.2692859961839361	0.2363875892009653	False	chihuahua
CANE	23	13	ANIMALS	dog	6	CANE_corgi	5	8.4	0.15625	2	16	0.0	0.01945454141526241	0.06224241194232895	False	corgi
CANE	23	13	ANIMALS	dog	6	CANE_da caccia	5	6.2	0.15625	2	19	0.0	0.05451758558482569	0.1021338826681019	False	cane da caccia
CANE	23	13	ANIMALS	dog	6	CANE_dalmata	5	8.6	0.15625	5	14	0.0	0.006941593067595922	0.04831602555086855	False	dalmata
CANE	23	13	ANIMALS	dog	6	CANE_di taglia grande	4	6.75	0.125	3	13	0.0	0.008879051366950108	0.05093547197355856	False	cane di taglia grande
CANE	23	13	ANIMALS	dog	6	CANE_di taglia piccola	5	8.6	0.15625	2	19	0.0	0.02873906409094277	0.07916896662028212	False	cane di taglia piccola
CANE	23	13	ANIMALS	dog	6	CANE_dobermann	11	5.090909090909091	0.34375	1	11	0.125	0.1887100252460539	0.1887100252460539	False	dobermann
CANE	23	13	ANIMALS	dog	6	CANE_golden retriever	15	6.666666666666667	0.46875	1	14	0.03125	0.2204943469336876	0.2108117962460217	False	golden retriever
CANE	23	13	ANIMALS	dog	6	CANE_husky	13	7.384615384615385	0.40625	1	15	0.03125	0.1655104635749545	0.1818559492072669	False	husky
CANE	23	13	ANIMALS	dog	6	CANE_jack russell	5	12.8	0.15625	6	21	0.0	0.002045150859789518	0.04728124733145821	False	jack russell
CANE	23	13	ANIMALS	dog	6	CANE_labrador	19	4.578947368421052	0.59375	1	13	0.15625	0.4065693589775465	0.3531646871011183	False	labrador
CANE	23	13	ANIMALS	dog	6	CANE_levriero	5	10.8	0.15625	7	14	0.0	0.001341958940834697	0.0300913752967291	False	levriero
CANE	23	13	ANIMALS	dog	6	CANE_maltese	5	9.2	0.15625	5	15	0.0	0.004792805842911769	0.04693203005545292	False	maltese
CANE	23	13	ANIMALS	dog	6	CANE_maremmano	4	7.0	0.125	2	13	0.0	0.01612205877973399	0.05161904697892644	False	cane maremmano
CANE	23	13	ANIMALS	dog	6	CANE_mastino	4	9.5	0.125	3	17	0.0	0.007073118780666704	0.04718817899941904	False	mastino
CANE	23	13	ANIMALS	dog	6	CANE_meticcio	6	6.166666666666667	0.1875	1	12	0.03125	0.05095641446494557	0.08279061676204963	False	cane meticcio
CANE	23	13	ANIMALS	dog	6	CANE_pastore maremmano	8	7.375	0.25	2	17	0.0	0.06321814464739477	0.1196119762136552	False	pastore maremmano
CANE	23	13	ANIMALS	dog	6	CANE_pastore tedesco	16	5.3125	0.5	1	16	0.0625	0.3088988789084606	0.3088988789084606	False	pastore tedesco
CANE	23	13	ANIMALS	dog	6	CANE_pinscher	7	9.428571428571429	0.21875	2	22	0.0	0.03147876226202411	0.1012213961829058	False	pinscher
CANE	23	13	ANIMALS	dog	6	CANE_pitbull	12	7.916666666666667	0.375	3	15	0.0	0.1110412039645276	0.1395016600919989	False	pitbull
CANE	23	13	ANIMALS	dog	6	CANE_rottweiler	7	9.142857142857142	0.21875	1	21	0.03125	0.04562697723990274	0.1047357192545323	False	rottweiler
CANE	23	13	ANIMALS	dog	6	CANE_san bernardo	6	10.66666666666667	0.1875	5	20	0.0	0.008246550576476276	0.06693476440562747	False	san bernardo
CANE	23	13	ANIMALS	dog	6	CANE_volpino	4	7.0	0.125	2	18	0.0	0.02271726375653061	0.07245973333982007	False	volpino
CANE	23	13	ANIMALS	dog	6	CANE_yorkshire	4	6.0	0.125	2	11	0.0	0.02142224845430031	0.05393636580650651	False	yorkshire
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_a maniche corte	4	3.75	0.125	2	8	0.0	0.03592508734646464	0.06432787532764916	False	canottiera a maniche corte
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_bianca	9	2.0	0.28125	1	4	0.125	0.2202433865483763	0.1706564703513127	False	canottiera bianca
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_colorata	8	2.75	0.25	1	4	0.03125	0.1481637079658268	0.08678378057385938	False	canottiera colorata
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_con collo a v	4	3.25	0.125	2	4	0.0	0.02752786847516277	0.02752786847516277	False	canottiera con collo a v
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_con spalle larghe	4	4.0	0.125	2	5	0.0	0.02056156764151506	0.02941861275079568	False	canottiera con spalle larghe
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_con spalle strette	4	3.25	0.125	1	6	0.0625	0.06463167252943364	0.0705961334321789	False	canottiera con spalle strette
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_di cotone	6	3.333333333333333	0.1875	1	5	0.0625	0.08984285373141489	0.08179416564210827	False	canottiera di cotone
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_di lana	7	4.0	0.21875	2	6	0.0	0.07684270454636206	0.06386295673751356	False	canottiera di lana
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_intima	7	3.714285714285714	0.21875	1	7	0.09375	0.1149682961847862	0.1149682961847862	False	canottiera intima
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_nera	6	3.166666666666667	0.1875	2	5	0.0	0.07718754226092368	0.06365984912086625	False	canottiera nera
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_senza maniche	7	4.142857142857143	0.21875	1	8	0.03125	0.09212537686957192	0.1007544826037824	False	canottiera senza maniche
CANOTTIERA	24	4	CLOTHES	singlet	1	CANOTTIERA_sportiva	6	3.5	0.1875	2	5	0.0	0.06969686679287387	0.05689803894410846	False	canottiera sportiva
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_bianco	5	7.6	0.15625	5	10	0.0	0.005418360791295404	0.03156750009491838	False	capello bianco
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_biondo	15	4.333333333333333	0.46875	1	11	0.09375	0.2909318349600177	0.2489123896434411	False	capello biondo
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_castano	11	6.272727272727272	0.34375	2	13	0.0	0.1234186883718579	0.1430983315541602	False	capello castano
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_corto	6	5.0	0.1875	1	13	0.0625	0.08746375329785816	0.1133127875817133	False	capello corto
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_grasso	6	4.0	0.1875	1	8	0.0625	0.08974238722541211	0.1002207360689225	False	capello grasso
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_liscio	20	3.3	0.625	1	10	0.125	0.4938877183261233	0.4080896219521995	False	capello liscio
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_lungo	6	5.5	0.1875	1	14	0.03125	0.06411581774174376	0.1042667549243379	False	capello lungo
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_moro	5	5.4	0.15625	2	8	0.0	0.02646572251921917	0.047689603245287	False	capello moro
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_mosso	10	4.7	0.3125	2	12	0.0	0.1513032678652041	0.1687594344314456	False	capello mosso
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_nero	8	5.875	0.25	2	8	0.0	0.0664137135985325	0.0664137135985325	False	capello nero
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_riccio	19	2.631578947368421	0.59375	1	9	0.25	0.4974950348259664	0.4257682323024839	False	capello riccio
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_rosso	13	5.307692307692308	0.40625	3	10	0.0	0.1918649280008593	0.1536121870002291	False	capello rosso
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_secco	6	6.0	0.1875	2	13	0.0	0.04849919068069201	0.08903923237859794	False	capello secco
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_sottile	7	6.0	0.21875	2	11	0.0	0.06335311355045839	0.09199809419118764	False	capello sottile
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_spesso	6	5.5	0.1875	1	10	0.03125	0.0532225112051929	0.07870698375180059	False	capello spesso
CAPELLO	25	12	BODY PARTS	hair	2	CAPELLO_tinto	6	5.5	0.1875	4	8	0.0	0.02887621202980153	0.04759981550238344	False	capello tinto
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_a cilindro	12	4.916666666666667	0.375	3	8	0.0	0.1748990384413999	0.118251298359845	False	cappello a cilindro
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_basco	11	4.454545454545454	0.34375	1	9	0.03125	0.1765304132026759	0.154694848675335	False	cappello basco
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_beanie	4	3.25	0.125	2	5	0.0	0.02946141679314608	0.04050741410274582	False	beanie
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_berretto	14	2.5	0.4375	1	7	0.125	0.347356719484062	0.2834555860678742	False	berretto
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_bombetta	14	4.642857142857143	0.4375	1	9	0.03125	0.2426014838912949	0.1768067169819107	False	bombetta
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_borsalino	5	5.2	0.15625	1	8	0.03125	0.03906646087428092	0.05552652926024988	False	cappello borsalino
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_colbacco	6	5.833333333333333	0.1875	4	8	0.0	0.02589103522519904	0.04355580347901727	False	colbacco
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_con visiera	14	2.857142857142857	0.4375	1	7	0.15625	0.3319176851729279	0.2667704861676236	False	cappello con visiera
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_coppola	10	4.7	0.3125	2	10	0.0	0.1465912210127106	0.1465912210127106	False	coppola
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_da baseball	5	3.2	0.15625	2	5	0.0	0.05376495007777084	0.05376495007777084	False	cappello da baseball
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_da cowboy	12	5.083333333333333	0.375	1	10	0.03125	0.1922259887308425	0.1727806057474174	False	cappello da cowboy
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_da pescatore	4	3.5	0.125	1	6	0.03125	0.04180347805753083	0.05469863868334608	False	cappello da pescatore
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_di lana	8	4.0	0.25	2	8	0.0	0.1197212310005921	0.1197212310005921	False	cappello di lana
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_di paglia	12	4.083333333333333	0.375	1	7	0.03125	0.2102496703705617	0.1427100400411086	False	cappello di paglia
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_fedora	9	3.0	0.28125	1	11	0.125	0.1985646231962761	0.2080917439470639	False	fedora
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_panama	6	4.333333333333333	0.1875	1	15	0.0625	0.1069681601187933	0.1348621289224599	False	panama
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_sombrero	6	4.5	0.1875	1	9	0.03125	0.06334868643006432	0.0857717352627984	False	sombrero
CAPPELLO	26	12	CLOTHES	hat	3	CAPPELLO_tuba	4	6.0	0.125	5	8	0.0	0.003733104441581742	0.02596930520495216	False	tuba
CAPPOTTO	27	7	CLOTHES	coat	9	CAPPOTTO_corto	7	2.0	0.21875	1	3	0.03125	0.1522652297290673	0.08385758408181469	False	cappotto corto
CAPPOTTO	27	7	CLOTHES	coat	9	CAPPOTTO_doppiopetto	5	3.4	0.15625	1	7	0.03125	0.06528938519803049	0.08009500936426926	False	cappotto doppiopetto
CAPPOTTO	27	7	CLOTHES	coat	9	CAPPOTTO_elegante	4	2.25	0.125	1	5	0.0625	0.07847297408072797	0.08321761601655499	False	cappotto elegante
CAPPOTTO	27	7	CLOTHES	coat	9	CAPPOTTO_impermeabile	5	2.6	0.15625	1	5	0.0625	0.08878552388445807	0.08878552388445807	False	cappotto impermeabile
CAPPOTTO	27	7	CLOTHES	coat	9	CAPPOTTO_lungo	8	1.625	0.25	1	4	0.1875	0.2153594607522576	0.1973773102225467	False	cappotto lungo
CAPPOTTO	27	7	CLOTHES	coat	9	CAPPOTTO_monopetto	4	3.0	0.125	1	6	0.03125	0.0531878585774717	0.06656442282232013	False	cappotto monopetto
CAPPOTTO	27	7	CLOTHES	coat	9	CAPPOTTO_pesante	4	2.5	0.125	1	4	0.03125	0.05564477960882516	0.05564477960882516	False	cappotto pesante
CAPPOTTO	27	7	CLOTHES	coat	9	CAPPOTTO_termico	4	2.0	0.125	1	3	0.03125	0.06702916012876603	0.05417288695252845	False	cappotto termico
CAPPOTTO	27	7	CLOTHES	coat	9	CAPPOTTO_trench	4	2.0	0.125	1	3	0.03125	0.06702916012876603	0.05417288695252845	False	trench
CARNE	28	10	FOODS	meat	2	CARNE_bianca	15	2.266666666666667	0.46875	1	6	0.15625	0.3908908913318439	0.3103012606699364	False	carne bianca
CARNE	28	10	FOODS	meat	2	CARNE_bistecca	6	6.833333333333333	0.1875	3	11	0.0	0.02967488456679547	0.06225528195503773	False	bistecca
CARNE	28	10	FOODS	meat	2	CARNE_bovina	8	1.625	0.25	1	4	0.1875	0.2153594607522576	0.1973773102225467	False	carne bovina
CARNE	28	10	FOODS	meat	2	CARNE_di cavallo	8	5.0	0.25	3	8	0.0	0.07672962511612447	0.07672962511612447	False	carne di cavallo
CARNE	28	10	FOODS	meat	2	CARNE_di coniglio	5	5.6	0.15625	5	6	0.0	0.01155519081115436	0.0193253557306954	False	carne di coniglio
CARNE	28	10	FOODS	meat	2	CARNE_di maiale	20	2.55	0.625	1	6	0.1875	0.526854365750344	0.3747716157497468	False	carne di maiale
CARNE	28	10	FOODS	meat	2	CARNE_di manzo	11	3.727272727272727	0.34375	1	9	0.0625	0.210121705731834	0.1920914219301836	False	carne di manzo
CARNE	28	10	FOODS	meat	2	CARNE_di pollo	17	3.352941176470588	0.53125	1	10	0.09375	0.3955492466386897	0.3289817872797732	False	carne di pollo
CARNE	28	10	FOODS	meat	2	CARNE_di tacchino	6	3.5	0.1875	2	4	0.0	0.06362865308845207	0.033794046207838	False	carne di tacchino
CARNE	28	10	FOODS	meat	2	CARNE_di vitello	8	3.75	0.25	1	8	0.03125	0.1240311533935682	0.1240311533935682	False	carne di vitello
CARNE	28	10	FOODS	meat	2	CARNE_macinata	4	8.5	0.125	1	12	0.03125	0.03133138526132419	0.04338287660789461	False	carne macinata
CARNE	28	10	FOODS	meat	2	CARNE_ovina	6	3.0	0.1875	2	4	0.0	0.08276833111562648	0.0529516747578483	False	carne ovina
CARNE	28	10	FOODS	meat	2	CARNE_prosciutto	4	9.0	0.125	4	18	0.0	0.004656453685678751	0.05273462159944817	False	prosciutto
CARNE	28	10	FOODS	meat	2	CARNE_rossa	15	2.2	0.46875	1	6	0.21875	0.3974675324382806	0.3304472476084773	False	carne rossa
CARROZZA	29	16	VEHICLES	carriage	6	CARROZZA_a cavalli	8	1.75	0.25	1	3	0.09375	0.1999417552914323	0.1364626850387193	False	carrozza a cavalli
CARROZZA	29	16	VEHICLES	carriage	6	CARROZZA_berlina	5	1.6	0.15625	1	4	0.125	0.1305679078679031	0.1281330888663376	False	berlina
CARROZZA	29	16	VEHICLES	carriage	6	CARROZZA_calesse	9	1.333333333333333	0.28125	1	2	0.1875	0.2578253031347796	0.1968992665990129	False	calesse
CARROZZA	29	16	VEHICLES	carriage	6	CARROZZA_diligenza	4	3.25	0.125	2	5	0.0	0.03362353233334407	0.04387005103467542	False	diligenza
CARROZZA	29	16	VEHICLES	carriage	6	CARROZZA_passeggeri	4	2.25	0.125	1	3	0.03125	0.0592559120986966	0.04741107677577065	False	carrozza passeggeri
CARTE	30	7	HOBBIES	cards	6	CARTE_carta igienica	5	6.0	0.15625	2	9	0.0	0.0244789446169322	0.04949774353045924	False	carta igienica
CARTE	30	7	HOBBIES	cards	6	CARTE_carta velina	4	3.25	0.125	1	7	0.0625	0.06594720873335742	0.07552798790943303	False	carta velina
CARTE	30	7	HOBBIES	cards	6	CARTE_da gioco	15	1.6	0.46875	1	5	0.34375	0.4314603976737773	0.3842574141027458	False	carte da gioco
CARTE	30	7	HOBBIES	cards	6	CARTE_da poker	10	2.1	0.3125	1	4	0.15625	0.2482077899312907	0.1946842053715698	False	carte da poker
CARTE	30	7	HOBBIES	cards	6	CARTE_di credito	4	3.75	0.125	2	6	0.0	0.02507094744380932	0.04317625260543752	False	carte di credito
CARTE	30	7	HOBBIES	cards	6	CARTE_francesi	4	2.5	0.125	2	3	0.0	0.04252338148497508	0.02605597581886606	False	carte francesi
CARTE	30	7	HOBBIES	cards	6	CARTE_napoletane	11	2.090909090909091	0.34375	1	4	0.125	0.2753928185516367	0.1960802766339982	False	carte napoletane
CASSETTIERA	31	3	FURNITURE	chest of drawers	12	CASSETTIERA_comodino	6	2.5	0.1875	2	3	0.0	0.09654400186794752	0.03908396372829909	False	comodino
CASSETTIERA	31	3	FURNITURE	chest of drawers	12	CASSETTIERA_comò	7	1.714285714285714	0.21875	1	3	0.09375	0.1721661255919517	0.1265677859956238	False	comò
CASSETTIERA	31	3	FURNITURE	chest of drawers	12	CASSETTIERA_di legno	10	2.0	0.3125	1	4	0.09375	0.2480255716937137	0.1762146571539391	False	cassettiera di legno
CASSETTIERA	31	3	FURNITURE	chest of drawers	12	CASSETTIERA_di plastica	4	3.0	0.125	1	5	0.03125	0.0461939474068676	0.05417288695252845	False	cassettiera di plastica
CASSETTIERA	31	3	FURNITURE	chest of drawers	12	CASSETTIERA_settimino	6	1.166666666666667	0.1875	1	2	0.15625	0.1759776139220914	0.1593830888663376	False	settimino
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_appaloosa	4	2.75	0.125	2	5	0.0	0.04500791285328493	0.05588667031698971	False	cavallo appaloosa
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_arabo	7	3.285714285714286	0.21875	1	5	0.03125	0.1013364276012354	0.07520360173143001	False	cavallo arabo
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_baio	4	1.0	0.125	1	1	0.125	0.125	0.125	False	baio
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_bianco	7	2.142857142857143	0.21875	1	6	0.125	0.1654137860608668	0.1603144228223201	False	cavallo bianco
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_da corsa	14	2.928571428571428	0.4375	1	7	0.09375	0.3242800474943118	0.2490170470549176	False	cavallo da corsa
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_da soma	4	2.25	0.125	1	6	0.09375	0.09442616783498416	0.09688308886633762	False	cavallo da soma
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_mustang	4	2.5	0.125	1	4	0.03125	0.05564477960882516	0.05564477960882516	False	mustang
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_nero	4	3.5	0.125	2	7	0.0	0.03609327999578582	0.0602496623897316	False	cavallo nero
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_pony	13	2.846153846153846	0.40625	1	5	0.09375	0.2955359384200111	0.1892632808732274	False	pony
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_purosangue	9	1.888888888888889	0.28125	1	4	0.15625	0.2280516188367831	0.1873890009650342	False	cavallo purosangue
CAVALLO	32	12	ANIMALS	horse	4	CAVALLO_stallone	7	2.0	0.21875	1	4	0.09375	0.1607614725664894	0.1326622489951036	False	stallone
CD	33	5	HOBBIES	CD	8	CD_-r	5	2.6	0.15625	2	3	0.0	0.06485375142972097	0.02918906468520368	False	cd-r
CD	33	5	HOBBIES	CD	8	CD_-rom	16	1.75	0.5	1	3	0.21875	0.448585935418154	0.2875186608575853	False	cd-rom
CD	33	5	HOBBIES	CD	8	CD_audio	14	1.642857142857143	0.4375	1	4	0.28125	0.395868960836784	0.3269064703513127	False	cd audio
CD	33	5	HOBBIES	CD	8	CD_musicale	8	2.125	0.25	1	3	0.09375	0.1810397549398237	0.1161772545084459	False	cd musicale
