participant,concept,exemplar,rank_order,normed_rank_order,abs_freq
gpt3.5_iter18,camera,camera di ionizzazione,21,0.4285714285714286,26.0
gpt3.5_iter18,camera,camera di scoppio,23,0.3714285714285714,24.0
gpt3.5_iter19,camicia,manica lunga,1,1.0,308.0
gpt3.5_iter19,camicia,manica corta,2,0.975,260.0
gpt3.5_iter19,camicia,a righe,3,0.95,144.0
gpt3.5_iter19,camicia,a quadri,4,0.925,45.0
gpt3.5_iter19,camicia,a pois,5,0.9,75.0
gpt3.5_iter19,camicia,a tinta unita,6,0.875,105.0
gpt3.5_iter19,camicia,a maniche corte,7,0.85,30.0
gpt3.5_iter19,camicia,a maniche lunghe,8,0.825,33.0
gpt3.5_iter19,camicia,a collo alto,9,0.8,36.0
gpt3.5_iter19,camicia,a collo a v,10,0.775,3.0
gpt3.5_iter19,camicia,a collo button-down,11,0.75,0.0
gpt3.5_iter19,camicia,a collo coreano,12,0.725,1.0
gpt3.5_iter19,camicia,a collo alla francese,13,0.7,0.0
gpt3.5_iter19,camicia,a collo alla coreana,14,0.675,0.0
gpt3.5_iter19,camicia,a collo alla cinese,15,0.65,0.0
gpt3.5_iter19,camicia,a collo alla tunisina,16,0.625,0.0
gpt3.5_iter19,camicia,a collo alla marinara,17,0.6,0.0
gpt3.5_iter19,camicia,a collo alla peter pan,18,0.575,0.0
gpt3.5_iter19,camicia,a collo alla bavarese,19,0.55,0.0
gpt3.5_iter19,camicia,a collo alla camicia,20,0.525,0.0
gpt3.5_iter19,camicia,a collo alla polo,21,0.5,0.0
gpt3.5_iter19,camicia,a collo alla henley,22,0.475,0.0
gpt3.5_iter19,camicia,a collo alla band,23,0.4499999999999999,0.0
gpt3.5_iter19,camicia,a collo alla barca,24,0.425,0.0
gpt3.5_iter19,camicia,a collo alla scialle,25,0.4,0.0
gpt3.5_iter19,camicia,a collo alla sciarpa,26,0.375,0.0
gpt3.5_iter19,camicia,a collo alla sciarpetta,27,0.35,0.0
gpt3.5_iter19,camicia,a collo alla sciarpet,40,0.025,0.0
gpt3.5_iter20,camion,rimorchio,1,1.0,15203.0
gpt3.5_iter20,camion,furgone,2,0.96875,33420.0
gpt3.5_iter20,camion,autocarro,3,0.9375,38636.0
gpt3.5_iter20,camion,pick-up,4,0.90625,30836.0
gpt3.5_iter20,camion,camioncino,5,0.875,18600.0
gpt3.5_iter20,camion,camion gru,6,0.84375,83.0
gpt3.5_iter20,camion,camion cisterna,7,0.8125,673.0
gpt3.5_iter20,camion,camion frigorifero,8,0.78125,356.0
gpt3.5_iter20,camion,camion ribaltabile,9,0.75,36.0
gpt3.5_iter20,camion,camion trasporto bestiame,10,0.71875,0.0
gpt3.5_iter20,camion,camion dei pompieri,11,0.6875,62.0
gpt3.5_iter20,camion,camion dei rifiuti,12,0.65625,24.0
gpt3.5_iter20,camion,camion delle pulizie,13,0.625,3.0
gpt3.5_iter20,camion,camion delle consegne,14,0.59375,24.0
gpt3.5_iter20,camion,camion da trasporto merci,15,0.5625,14.0
gpt3.5_iter20,camion,camion da trasporto legname,16,0.53125,0.0
gpt3.5_iter20,camion,camion da trasporto container,17,0.5,0.0
gpt3.5_iter20,camion,camion da trasporto auto,18,0.46875,0.0
gpt3.5_iter20,camion,camion da trasporto liquidi,19,0.4375,0.0
gpt3.5_iter20,camion,camion da trasporto materiali edili,20,0.40625,0.0
gpt3.5_iter20,camion,camion da trasporto pesante,21,0.375,1.0
gpt3.5_iter20,camion,camion da trasporto leggero,22,0.34375,0.0
gpt3.5_iter20,camion,camion da trasporto voluminoso,23,0.3125,0.0
gpt3.5_iter20,camion,camion da trasporto pericolosi,24,0.28125,0.0
gpt3.5_iter20,camion,camion da trasporto merci deperibili,25,0.25,0.0
gpt3.5_iter20,camion,camion da trasporto merci fragili,26,0.21875,0.0
gpt3.5_iter20,camion,camion da trasporto merci ingombranti,27,0.1875,0.0
gpt3.5_iter20,camion,camion da trasporto merci speciali,28,0.15625,0.0
gpt3.5_iter20,camion,camion da trasporto merci su lunghe distanze,29,0.125,0.0
gpt3.5_iter20,camion,camion da trasporto merci su brevi distanze,30,0.09375,0.0
gpt3.5_iter20,camion,camion da trasporto merci su strade sterrate,31,0.0625,0.0
gpt3.5_iter20,camion,camion da trasporto merci su strade as,32,0.03125,0.0
gpt3.5_iter21,candelabro,a sospensione,1,1.0,68.0
gpt3.5_iter21,candelabro,da tavolo,2,0.967741935483871,46.0
gpt3.5_iter21,candelabro,da parete,3,0.935483870967742,435.0
gpt3.5_iter21,candelabro,a candelabro,4,0.9032258064516128,39.0
gpt3.5_iter21,candelabro,a candeliere,5,0.8709677419354839,20.0
gpt3.5_iter21,candelabro,a braccio,6,0.8387096774193549,391.0
gpt3.5_iter21,candelabro,a piantana,7,0.8064516129032258,29.0
gpt3.5_iter21,candelabro,a candelieri multipli,8,0.7741935483870968,0.0
gpt3.5_iter21,candelabro,a candelabri a goccia,9,0.7419354838709677,0.0
gpt3.5_iter21,candelabro,a candelabri a candela,10,0.7096774193548387,0.0
gpt3.5_iter21,candelabro,a candelabri a led,11,0.6774193548387097,0.0
gpt3.5_iter21,candelabro,a candelabri a luce soffusa,12,0.6451612903225806,0.0
gpt3.5_iter21,candelabro,a candelabri a luce diretta,13,0.6129032258064516,0.0
gpt3.5_iter21,candelabro,a candelabri moderni,14,0.5806451612903225,0.0
gpt3.5_iter21,candelabro,a candelabri classici,15,0.5483870967741935,0.0
gpt3.5_iter21,candelabro,a candelabri rustici,16,0.5161290322580645,0.0
gpt3.5_iter21,candelabro,a candelabri in ferro battuto,17,0.4838709677419355,0.0
gpt3.5_iter21,candelabro,a candelabri in cristallo,18,0.4516129032258065,0.0
gpt3.5_iter21,candelabro,a candelabri in legno,19,0.4193548387096774,1.0
gpt3.5_iter21,candelabro,a candelabri in ottone,20,0.3870967741935484,0.0
gpt3.5_iter21,candelabro,a candelabri in argento,21,0.3548387096774194,0.0
gpt3.5_iter21,candelabro,a candelabri in bronzo,22,0.3225806451612903,0.0
gpt3.5_iter21,candelabro,a candelabri in vetro,23,0.2903225806451612,1.0
gpt3.5_iter21,candelabro,a candelabri in ceramica,24,0.2580645161290322,0.0
gpt3.5_iter21,candelabro,a candelabri in metallo,25,0.2258064516129032,0.0
gpt3.5_iter21,candelabro,a candelabri in plastica,26,0.1935483870967742,0.0
gpt3.5_iter21,candelabro,a candelabri in resina,27,0.1612903225806451,0.0
gpt3.5_iter21,candelabro,a candelabri in alluminio,28,0.1290322580645161,0.0
gpt3.5_iter21,candelabro,a candelabri in rame,29,0.0967741935483871,0.0
gpt3.5_iter21,candelabro,a candelabri in acciaio inox,30,0.0645161290322581,0.0
gpt3.5_iter21,candelabro,a candelabri in,31,0.032258064516129,3.0
gpt3.5_iter22,cane,pastore tedesco,1,1.0,390.0
gpt3.5_iter22,cane,labrador retriever,2,0.9824561403508772,1996.0
gpt3.5_iter22,cane,bulldog francese,3,0.9649122807017544,75.0
gpt3.5_iter22,cane,chihuahua,4,0.9473684210526316,20458.0
gpt3.5_iter22,cane,golden retriever,5,0.9298245614035088,2013.0
gpt3.5_iter22,cane,beagle,6,0.912280701754386,15767.0
gpt3.5_iter22,cane,rottweiler,7,0.8947368421052632,5101.0
gpt3.5_iter22,cane,boxer,8,0.8771929824561404,40047.0
gpt3.5_iter22,cane,husky siberiano,9,0.8596491228070176,200.0
gpt3.5_iter22,cane,bassotto,10,0.8421052631578947,10830.0
gpt3.5_iter22,cane,barboncino,11,0.8245614035087719,5593.0
gpt3.5_iter22,cane,carlino,12,0.8070175438596492,34559.0
gpt3.5_iter22,cane,dobermann,13,0.7894736842105263,3969.0
gpt3.5_iter22,cane,cane corso,14,0.7719298245614035,31.0
gpt3.5_iter22,cane,shih tzu,15,0.7543859649122807,1044.0
gpt3.5_iter22,cane,yorkshire terrier,16,0.736842105263158,1186.0
gpt3.5_iter22,cane,border collie,17,0.7192982456140351,3139.0
gpt3.5_iter22,cane,jack russell terrier,18,0.7017543859649122,327.0
gpt3.5_iter22,cane,cane da caccia,19,0.6842105263157895,306.0
gpt3.5_iter22,cane,cane da guardia,20,0.6666666666666667,217.0
gpt3.5_iter22,cane,cane da compagnia,21,0.6491228070175439,72.0
gpt3.5_iter22,cane,cane da lavoro,22,0.631578947368421,60.0
gpt3.5_iter22,cane,cane da agility,23,0.6140350877192983,16.0
gpt3.5_iter22,cane,cane da salvataggio,24,0.5964912280701755,49.0
gpt3.5_iter22,cane,cane da terapia,25,0.5789473684210527,29.0
gpt3.5_iter22,cane,cane da esposizione,26,0.5614035087719298,21.0
gpt3.5_iter22,cane,cane da traino,27,0.543859649122807,27.0
gpt3.5_iter22,cane,cane da slitta,28,0.5263157894736843,34.0
gpt3.5_iter22,cane,cane da pastore,29,0.5087719298245614,180.0
gpt3.5_iter22,cane,cane da tartufi,30,0.4912280701754385,45.0
gpt3.5_iter22,cane,cane da ricerca,31,0.4736842105263158,20.0
gpt3.5_iter22,cane,cane da polizia,32,0.4561403508771929,19.0
gpt3.5_iter22,cane,cane da guida per non vedenti,33,0.4385964912280702,9.0
gpt3.5_iter22,cane,cane da assistenza,34,0.4210526315789473,28.0
gpt3.5_iter22,cane,cane da soccorso,36,0.3859649122807017,22.0
gpt3.5_iter22,cane,cane da,57,0.0175438596491228,25.0
gpt3.5_iter23,canottiera,maglietta,1,1.0,35332.0
gpt3.5_iter23,canottiera,sottoveste,2,0.9545454545454546,4581.0
gpt3.5_iter23,canottiera,canottiera sportiva,3,0.9090909090909092,11.0
gpt3.5_iter23,canottiera,canottiera intima,4,0.8636363636363636,35.0
gpt3.5_iter23,canottiera,canottiera da uomo,5,0.8181818181818181,13.0
gpt3.5_iter23,canottiera,canottiera da donna,6,0.7727272727272727,11.0
gpt3.5_iter23,canottiera,canottiera estiva,7,0.7272727272727273,18.0
gpt3.5_iter23,canottiera,canottiera in cotone,8,0.6818181818181819,9.0
gpt3.5_iter23,canottiera,canottiera in seta,9,0.6363636363636364,6.0
gpt3.5_iter23,canottiera,canottiera a righe,10,0.5909090909090908,13.0
gpt3.5_iter23,canottiera,canottiera a pois,11,0.5454545454545454,1.0
gpt3.5_iter23,canottiera,canottiera a tinta unita,12,0.5,0.0
gpt3.5_iter23,canottiera,canottiera con pizzo,13,0.4545454545454546,3.0
gpt3.5_iter23,canottiera,canottiera con spalline sottili,14,0.409090909090909,2.0
gpt3.5_iter23,canottiera,canottiera con spalline larghe,15,0.3636363636363636,0.0
gpt3.5_iter23,canottiera,canottiera con scollo a v,16,0.3181818181818182,2.0
gpt3.5_iter23,canottiera,canottiera con scollo rotondo,17,0.2727272727272727,0.0
gpt3.5_iter23,canottiera,canottiera con scollo a barca,18,0.2272727272727273,0.0
gpt3.5_iter23,canottiera,canottiera con stampa,19,0.1818181818181817,2.0
gpt3.5_iter23,canottiera,canottiera senza maniche,20,0.1363636363636363,5.0
gpt3.5_iter23,canottiera,canottiera con maniche corte,21,0.0909090909090909,0.0
gpt3.5_iter23,canottiera,canottiera con maniche lunghe,22,0.0454545454545454,0.0
gpt3.5_iter24,capello,spazzola,1,1.0,41570.0
gpt3.5_iter24,capello,pettine,2,0.9714285714285714,18089.0
gpt3.5_iter24,capello,forbice,3,0.9428571428571428,39252.0
gpt3.5_iter24,capello,phon,4,0.9142857142857144,26279.0
gpt3.5_iter24,capello,piastra per capelli,5,0.8857142857142857,33.0
gpt3.5_iter24,capello,ferro arricciacapelli,6,0.8571428571428572,123.0
gpt3.5_iter24,capello,elastico,7,0.8285714285714285,19132.0
gpt3.5_iter24,capello,mollettine,8,0.8,946.0
gpt3.5_iter24,capello,cerchietto,9,0.7714285714285715,12953.0
gpt3.5_iter24,capello,fascia per capelli,10,0.7428571428571429,55.0
gpt3.5_iter24,capello,spilla per capelli,11,0.7142857142857143,24.0
gpt3.5_iter24,capello,shampoo,12,0.6857142857142857,35280.0
gpt3.5_iter24,capello,balsamo,13,0.6571428571428571,39676.0
gpt3.5_iter24,capello,maschera per capelli,14,0.6285714285714286,56.0
gpt3.5_iter24,capello,gel per capelli,15,0.6,32.0
gpt3.5_iter24,capello,lacca per capelli,16,0.5714285714285714,26.0
gpt3.5_iter24,capello,spuma per capelli,17,0.5428571428571429,21.0
gpt3.5_iter24,capello,olio per capelli,18,0.5142857142857142,21.0
gpt3.5_iter24,capello,spazzolino per capelli,19,0.4857142857142857,2.0
gpt3.5_iter24,capello,pettine a denti larghi,20,0.4571428571428572,25.0
gpt3.5_iter24,capello,pettine a denti stretti,21,0.4285714285714286,20.0
gpt3.5_iter24,capello,spazzola tonda,22,0.4,248.0
gpt3.5_iter24,capello,spazzola piatta,23,0.3714285714285714,151.0
gpt3.5_iter24,capello,spazzola per capelli ricci,24,0.3428571428571428,3.0
gpt3.5_iter24,capello,spazzola per capelli lisci,25,0.3142857142857143,2.0
gpt3.5_iter24,capello,spazzola per capelli crespi,26,0.2857142857142857,0.0
gpt3.5_iter24,capello,spazzola per capelli fini,27,0.2571428571428571,1.0
gpt3.5_iter24,capello,spazzola per capelli spessi,28,0.2285714285714285,0.0
gpt3.5_iter24,capello,spazzola per capelli lunghi,29,0.1999999999999999,3.0
gpt3.5_iter24,capello,spazzola per capelli corti,30,0.1714285714285713,2.0
gpt3.5_iter24,capello,spazzola per capelli secchi,31,0.1428571428571429,0.0
gpt3.5_iter24,capello,spazzola per capelli bagnati,32,0.1142857142857143,2.0
gpt3.5_iter24,capello,spazzola per capelli colorati,33,0.0857142857142857,0.0
gpt3.5_iter24,capello,spazzola per capelli naturali,34,0.0571428571428571,3.0
gpt3.5_iter24,capello,spazzola per capelli sintetici,35,0.0285714285714285,1.0
gpt3.5_iter25,cappello,berretto,1,1.0,37350.0
gpt3.5_iter25,cappello,cappello a cilindro,2,0.9583333333333334,35.0
gpt3.5_iter25,cappello,cappello da cowboy,3,0.9166666666666666,483.0
gpt3.5_iter25,cappello,cappello da pescatore,4,0.875,29.0
gpt3.5_iter25,cappello,cappello da baseball,5,0.8333333333333334,202.0
gpt3.5_iter25,cappello,cappello da chef,6,0.7916666666666666,26.0
gpt3.5_iter25,cappello,cappello da poliziotto,7,0.75,27.0
gpt3.5_iter25,cappello,cappello da marinaio,8,0.7083333333333333,23.0
gpt3.5_iter25,cappello,cappello da strega,9,0.6666666666666667,36.0
gpt3.5_iter25,cappello,cappello da mago,10,0.625,26.0
gpt3.5_iter25,cappello,cappello da festa,11,0.5833333333333333,23.0
gpt3.5_iter25,cappello,cappello da pagliaccio,13,0.5,5.0
gpt3.5_iter25,cappello,cappello da babbo natale,14,0.4583333333333333,26.0
gpt3.5_iter25,cappello,cappello da giardiniere,15,0.4166666666666666,4.0
gpt3.5_iter26,cappotto,cappotto di lana,1,1.0,58.0
gpt3.5_iter26,cappotto,cappotto di pelle,2,0.9523809523809524,46.0
gpt3.5_iter26,cappotto,cappotto a doppio petto,3,0.9047619047619048,20.0
gpt3.5_iter26,cappotto,cappotto a campana,4,0.8571428571428572,1.0
gpt3.5_iter26,cappotto,cappotto a trench,5,0.8095238095238095,1.0
gpt3.5_iter26,cappotto,cappotto oversize,6,0.7619047619047619,166.0
gpt3.5_iter26,cappotto,cappotto a collo alto,7,0.7142857142857143,0.0
gpt3.5_iter26,cappotto,cappotto a scacchi,8,0.6666666666666667,10.0
gpt3.5_iter26,cappotto,cappotto a pois,9,0.6190476190476191,1.0
gpt3.5_iter26,cappotto,cappotto a quadri,10,0.5714285714285714,27.0
gpt3.5_iter26,cappotto,cappotto a righe,11,0.5238095238095238,4.0
gpt3.5_iter26,cappotto,cappotto a tinta unita,12,0.4761904761904761,1.0
gpt3.5_iter26,cappotto,cappotto corto,13,0.4285714285714286,151.0
gpt3.5_iter26,cappotto,cappotto lungo,14,0.3809523809523809,165.0
gpt3.5_iter26,cappotto,cappotto con cappuccio,15,0.3333333333333333,21.0
gpt3.5_iter26,cappotto,cappotto senza bottoni,16,0.2857142857142857,1.0
gpt3.5_iter26,cappotto,cappotto con cintura,17,0.2380952380952381,21.0
gpt3.5_iter26,cappotto,cappotto con zip,18,0.1904761904761904,4.0
gpt3.5_iter26,cappotto,cappotto con pelliccia,19,0.1428571428571429,24.0
gpt3.5_iter26,cappotto,cappotto con collo di pelliccia,20,0.0952380952380952,8.0
gpt3.5_iter26,cappotto,cappotto con collo di pelliccia staccabile,21,0.0476190476190476,0.0
gpt3.5_iter27,carne,manzo,1,1.0,37800.0
gpt3.5_iter27,carne,maiale,2,0.9,29242.0
gpt3.5_iter27,carne,pollo,3,0.8,39192.0
gpt3.5_iter27,carne,agnello,4,0.7,35370.0
gpt3.5_iter27,carne,tacchino,5,0.6,29488.0
gpt3.5_iter27,carne,vitello,6,0.5,41866.0
gpt3.5_iter27,carne,coniglio,7,0.4,28814.0
gpt3.5_iter27,carne,anatra,8,0.3,35448.0
gpt3.5_iter27,carne,cinghiale,9,0.1999999999999999,36268.0
gpt3.5_iter27,carne,cavallo,10,0.0999999999999999,1595308.0
gpt3.5_iter28,carrozza,carrozza a cavalli,1,1.0,32.0
gpt3.5_iter28,carrozza,carrozza trainata da locomotiva,2,0.9,0.0
gpt3.5_iter28,carrozza,carrozza ferroviaria,3,0.8,82.0
gpt3.5_iter28,carrozza,carrozza di lusso,4,0.7,23.0
gpt3.5_iter28,carrozza,carrozza da cerimonia,5,0.6,3.0
gpt3.5_iter28,carrozza,carrozza da trasporto,6,0.5,0.0
gpt3.5_iter28,carrozza,carrozza da turismo,7,0.4,1.0
gpt3.5_iter28,carrozza,carrozza da guerra,8,0.3,2.0
gpt3.5_iter28,carrozza,carrozza funebre,9,0.1999999999999999,97.0
gpt3.5_iter28,carrozza,carrozza da circo,10,0.0999999999999999,2.0
gpt3.5_iter29,carte,mazzo di carte da gioco,1,1.0,21.0
gpt3.5_iter29,carte,carte da poker,2,0.9836065573770492,22.0
gpt3.5_iter29,carte,carte da bridge,3,0.9672131147540984,17.0
gpt3.5_iter29,carte,carte da tarocchi,4,0.9508196721311476,12.0
gpt3.5_iter29,carte,carte da scopa,5,0.9344262295081968,23.0
gpt3.5_iter29,carte,carte da solitario,6,0.918032786885246,1.0
gpt3.5_iter29,carte,carte da burraco,7,0.9016393442622952,3.0
gpt3.5_iter29,carte,carte da uno,8,0.8852459016393442,26.0
gpt3.5_iter29,carte,carte da memoria,9,0.8688524590163934,0.0
gpt3.5_iter29,carte,carte da collezione,10,0.8524590163934427,20.0
gpt3.5_iter29,carte,carte da magia,11,0.8360655737704918,8.0
gpt3.5_iter29,carte,carte da geografia,13,0.8032786885245902,0.0
gpt3.5_iter29,carte,carte da quiz,14,0.7868852459016393,0.0
gpt3.5_iter29,carte,carte da,61,0.0163934426229508,23.0
gpt3.5_iter30,cassettiera,alta,1,1.0,41182.0
gpt3.5_iter30,cassettiera,bassa,2,0.9,31775.0
gpt3.5_iter30,cassettiera,a 3 cassetti,3,0.8,27.0
gpt3.5_iter30,cassettiera,a 5 cassetti,4,0.7,24.0
gpt3.5_iter30,cassettiera,a specchio,5,0.6,136.0
gpt3.5_iter30,cassettiera,in legno,6,0.5,210.0
gpt3.5_iter30,cassettiera,in plastica,7,0.4,952.0
gpt3.5_iter30,cassettiera,con maniglie in metallo,8,0.3,23.0
gpt3.5_iter30,cassettiera,con ruote,9,0.1999999999999999,131.0
gpt3.5_iter30,cassettiera,con ripiani interni,10,0.0999999999999999,24.0
gpt3.5_iter31,cavallo,purosangue,1,1.0,10710.0
gpt3.5_iter31,cavallo,pony,2,0.9777777777777776,19511.0
gpt3.5_iter31,cavallo,destriero,3,0.9555555555555556,8237.0
gpt3.5_iter31,cavallo,quarter horse,4,0.9333333333333332,452.0
gpt3.5_iter31,cavallo,mustang,5,0.9111111111111112,11985.0
gpt3.5_iter31,cavallo,cavallo da tiro,6,0.8888888888888888,40.0
gpt3.5_iter31,cavallo,cavallo da sella,7,0.8666666666666667,68.0
gpt3.5_iter31,cavallo,cavallo da corsa,8,0.8444444444444444,74.0
gpt3.5_iter31,cavallo,cavallo da salto,9,0.8222222222222222,58.0
gpt3.5_iter31,cavallo,cavallo da dressage,10,0.8,23.0
gpt3.5_iter31,cavallo,cavallo da endurance,11,0.7777777777777778,22.0
gpt3.5_iter31,cavallo,cavallo da polo,12,0.7555555555555555,40.0
gpt3.5_iter31,cavallo,cavallo da carosello,13,0.7333333333333334,0.0
gpt3.5_iter31,cavallo,cavallo da rodeo,14,0.7111111111111111,22.0
gpt3.5_iter31,cavallo,cavallo da lavoro,15,0.6888888888888889,60.0
gpt3.5_iter31,cavallo,cavallo da passeggio,16,0.6666666666666667,19.0
gpt3.5_iter31,cavallo,cavallo da monta,17,0.6444444444444444,25.0
gpt3.5_iter31,cavallo,cavallo da circo,18,0.6222222222222222,25.0
gpt3.5_iter31,cavallo,cavallo da spettacolo,19,0.6,7.0
gpt3.5_iter31,cavallo,cavallo da therapy,20,0.5777777777777777,0.0
gpt3.5_iter31,cavallo,cavallo da pony games,21,0.5555555555555556,0.0
gpt3.5_iter31,cavallo,cavallo da trekking,22,0.5333333333333333,22.0
gpt3.5_iter31,cavallo,cavallo da equitazione naturale,23,0.5111111111111111,0.0
gpt3.5_iter31,cavallo,cavallo da voltige,24,0.4888888888888889,0.0
gpt3.5_iter31,cavallo,cavallo da barrel racing,25,0.4666666666666667,0.0
gpt3.5_iter31,cavallo,cavallo da cutting,26,0.4444444444444444,14.0
gpt3.5_iter31,cavallo,cavallo da reining,27,0.4222222222222223,20.0
gpt3.5_iter31,cavallo,cavallo da trail,28,0.4,0.0
gpt3.5_iter31,cavallo,cavallo,45,0.0222222222222222,1595308.0
gpt3.5_iter32,cd,cd audio,1,1.0,275.0
gpt3.5_iter32,cd,cd-rom,2,0.95,48274.0
gpt3.5_iter32,cd,cd-r,3,0.9,6332.0
gpt3.5_iter32,cd,cd-rw,4,0.85,2480.0
gpt3.5_iter32,cd,cd-mp3,5,0.8,184.0
gpt3.5_iter32,cd,cd video,6,0.75,70.0
gpt3.5_iter32,cd,cd dati,7,0.7,221.0
gpt3.5_iter32,cd,cd masterizzabile,8,0.65,11.0
gpt3.5_iter32,cd,cd vergine,9,0.6,25.0
gpt3.5_iter32,cd,cd riscrivibile,10,0.55,29.0
gpt3.5_iter32,cd,cd multisessione,11,0.5,54.0
gpt3.5_iter32,cd,cd a doppio strato,12,0.4499999999999999,1.0
gpt3.5_iter32,cd,cd a triplo strato,13,0.4,0.0
gpt3.5_iter32,cd,cd a quattro strati,14,0.35,0.0
gpt3.5_iter32,cd,cd a cinque strati,15,0.3,0.0
gpt3.5_iter32,cd,cd a sei strati,16,0.25,0.0
gpt3.5_iter32,cd,cd a sette strati,17,0.1999999999999999,0.0
gpt3.5_iter32,cd,cd a otto strati,18,0.15,0.0
gpt3.5_iter32,cd,cd a nove strati,19,0.0999999999999999,0.0
gpt3.5_iter32,cd,cd a dieci strati,20,0.05,0.0
gpt3.5_iter33,centrotavola,fiori,1,1.0,60330.0
gpt3.5_iter33,centrotavola,candele,2,0.9090909090909092,14703.0
gpt3.5_iter33,centrotavola,frutta,3,0.8181818181818181,39180.0
gpt3.5_iter33,centrotavola,piante,4,0.7272727272727273,50532.0
gpt3.5_iter33,centrotavola,vasi,5,0.6363636363636364,17210.0
gpt3.5_iter33,centrotavola,candelabri,6,0.5454545454545454,7192.0
gpt3.5_iter33,centrotavola,pietre decorative,7,0.4545454545454546,63.0
gpt3.5_iter33,centrotavola,conchiglie,8,0.3636363636363636,66916.0
gpt3.5_iter33,centrotavola,legno intagliato,9,0.2727272727272727,161.0
gpt3.5_iter33,centrotavola,cristalli,10,0.1818181818181817,25088.0
gpt3.5_iter33,centrotavola,luci led,11,0.0909090909090909,175.0
gpt3.5_iter34,cereale,riso,1,1.0,726124.0
gpt3.5_iter34,cereale,grano,2,0.9,37564.0
gpt3.5_iter34,cereale,mais,3,0.8,30916.0
gpt3.5_iter34,cereale,avena,4,0.7,24926.0
gpt3.5_iter34,cereale,segale,5,0.6,36444.0
gpt3.5_iter34,cereale,orzo,6,0.5,34190.0
gpt3.5_iter34,cereale,farro,7,0.4,45554.0
gpt3.5_iter34,cereale,quinoa,8,0.3,26718.0
gpt3.5_iter34,cereale,miglio,9,0.1999999999999999,18304.0
gpt3.5_iter34,cereale,kamut,10,0.0999999999999999,9197.0
gpt3.5_iter35,cervello,cervello umano,1,1.0,392.0
gpt3.5_iter35,cervello,cervello animale,2,0.9285714285714286,184.0
gpt3.5_iter35,cervello,cervello artificiale,3,0.8571428571428572,678.0
gpt3.5_iter35,cervello,cervello sintetico,4,0.7857142857142857,18.0
gpt3.5_iter35,cervello,cervello di scimmia,5,0.7142857142857143,24.0
gpt3.5_iter35,cervello,cervello di topo,6,0.6428571428571428,20.0
gpt3.5_iter35,cervello,cervello di pesce,7,0.5714285714285714,6.0
gpt3.5_iter35,cervello,cervello di uccello,8,0.5,10.0
gpt3.5_iter35,cervello,cervello di insetto,9,0.4285714285714286,2.0
gpt3.5_iter35,cervello,cervello di cetaceo,10,0.3571428571428571,1.0
gpt3.5_iter35,cervello,cervello di rettile,11,0.2857142857142857,34.0
gpt3.5_iter35,cervello,cervello di mollusco,12,0.2142857142857143,0.0
gpt3.5_iter35,cervello,cervello di invertebrato,13,0.1428571428571429,0.0
gpt3.5_iter35,cervello,cervello di robot,14,0.0714285714285714,2.0
gpt3.5_iter36,chitarra,acustica,1,1.0,49102.0
gpt3.5_iter36,chitarra,elettrica,2,0.9375,64450.0
gpt3.5_iter36,chitarra,classica,3,0.875,22956.0
gpt3.5_iter36,chitarra,folk,4,0.8125,17960.0
gpt3.5_iter36,chitarra,jazz,5,0.75,21650.0
